Engine_Temp,EGT,Engine_RPM,Oil_Pressure,Oil_Temp,Fuel_Flow,Vibration,Battery_Voltage,Battery_Current,Ambient_Temp,Airspeed,Altitude,Control_Surface_Status,Time_Since_Maintenance,Engine_Operating_Hours,Health_Label
445.0860527346661,677.6500511497055,85.80872966617197,29.283144749401078,118.76999801530732,1.2116387191016886,4.830427455252961,23.327056689193313,39.795747183148066,35.938732900812916,123.65731994214615,32744.182908219987,1,288.50600095336955,3275.04438613985,Warning
605.4244727050217,865.3509348016837,54.60078633123637,10.715741915374732,144.81130236729268,1.4634585790569963,5.360493943416927,19.367518666865607,57.29497664533605,45.9415698826856,92.45653237565176,34282.8685017528,0,468.5434572718313,4195.668321302003,Critical
333.57469876986147,544.6943541561131,68.4640373982003,43.677032984759464,89.96261835993434,1.0463400392208866,1.7701873017352876,25.135912029316135,22.492252292529425,18.16369620714064,195.34498844380965,30120.65460040296,1,121.97791737522066,825.8688541628594,Normal
427.056874740043,746.3628917309474,85.26511310541622,30.85775581273463,123.80460482849915,1.3150948355751757,3.776339852413044,23.92986465532706,44.16505780983033,40.456167893159346,138.8292961755305,13820.541004126711,1,343.40239585006543,3858.0259629340953,Warning
545.4528475226085,810.4041951312748,42.01556002754853,10.273327384773246,128.3055036264575,1.6732027093665427,5.213565945380687,19.275902521175045,76.12188277423637,45.232719357358256,112.57873930355743,9864.917117068997,1,523.2225896729849,4696.673208906394,Critical
409.23018581547024,457.83726533512925,73.35892063431157,54.35161103040495,93.69929708120219,0.9693883769232474,1.6370405674999167,26.727773725774252,29.632955105992806,-4.253962175989049,167.50180941377153,20738.496419692936,1,157.40982322565276,1623.7333842875473,Normal
443.859685979034,751.9767169850369,92.39908760447375,27.382361524039794,112.5545777235259,1.3068654947061127,3.993122381366155,23.16885425865761,40.95270349018622,35.99984887161863,121.06970593494738,33569.68164247034,1,324.0143344962503,3032.357785694081,Warning
644.3841150664393,901.5154856636454,49.65041899285285,17.395384866577075,127.91495439183409,1.4366816589033924,6.807322777703357,20.214812209383204,60.31819737560572,54.461945428816904,111.2518420188481,3971.2610706106802,0,473.60507617564537,4115.117520033288,Critical
343.419909995035,538.3061002746754,82.754083655166,42.01830025104157,82.92667541069015,0.8571966728211344,2.0230212634349445,26.854654189948782,17.022453522455805,-6.215193724825116,217.1066044605032,3473.9422163825798,1,149.71621007936056,1912.4844543129925,Normal
428.13487806419,662.7256571127788,94.86639578501175,28.7427079575612,112.41284294133781,1.3625599134515005,4.894497154767717,24.958003191468613,50.067563705178834,38.76259585530916,121.67001433397337,27311.568599496568,1,274.92872245508687,3136.3330138704646,Warning
637.8260700623157,816.6796223459227,49.85250208581718,10.170304671511285,141.40312246979443,1.4225213102727348,5.356453748804216,18.47010498710842,71.23025755290159,52.46044879265423,103.33475060388639,33676.03919660897,0,469.42872272005695,4165.7826433867085,Critical
339.82292062052557,537.2671663213112,81.04218498053469,54.558013375085416,93.90012596606462,0.9290745553110334,0.5868015665963455,27.773929990670787,33.38231430557319,1.3845575595158497,216.49522354173124,3564.774601052155,1,38.25662342457299,933.6182131729825,Normal
449.449394683943,799.3747062544056,91.96925055863815,28.8420183137922,119.74201411686039,1.3830508683338212,4.917404814815693,22.17359169327312,42.8904359721626,36.06756065935885,126.71320129593926,6353.956684397011,1,289.96422148368305,3082.402575984808,Warning
549.8213169416434,839.8906887446359,47.206901904105365,13.89924794281394,140.8634296390091,1.41292638044386,5.839290521506837,19.644826883488744,70.06954705058246,47.7095764251513,85.32740500895,2667.01328597071,1,587.449978322981,5451.43901677672,Critical
354.28058330908425,533.6486072581238,83.65456966708027,52.32127779000817,81.13046675265474,0.8105467897989008,1.2529267337560992,27.431659992345498,34.74552258629889,-3.2312399003412313,205.35437868873487,13950.289125454732,1,174.88544762848255,2184.2378462714173,Normal
503.8328704711138,720.3039739692456,89.14819502337666,27.734070719307063,106.12750993301854,1.3729444752510105,4.625802018260155,24.99915301985839,54.93273674147811,40.55431705602628,135.3797483036102,33094.41768094376,1,324.4400564151599,2871.0221526147966,Warning
578.5707375903122,819.3739122727243,59.08102054517445,19.0926195167632,133.0024981926212,1.6686802737623427,6.8543847213736875,19.43265087213136,57.83893980499072,51.71573195592799,100.81230803615173,27031.143710747376,0,426.94430994276235,5632.771470426125,Critical
414.5555401247699,467.6816446731293,80.83635678939265,46.79911794275272,92.00114917546188,0.96821431146603,2.069336527888619,26.918084070922728,31.10089335038724,30.641797640448182,207.89900833070212,34335.73265314085,1,113.37493442212049,1773.288643244565,Normal
475.48156085422255,663.6503136576996,92.26397032650229,30.474463068991113,114.01820894832208,1.3820942556806546,3.595918903083901,23.570806828045033,48.95283742986926,42.96471775673877,129.18693615892346,29552.15381814548,1,310.7160160236176,2599.3539667777986,Warning
525.9619646326023,893.1208526633137,46.948268164508285,13.136961866177712,145.28774770651086,1.536625284182618,6.61179025014221,19.840476635934287,69.61915264872884,49.00300488910281,107.90670294787728,6302.354532225449,1,436.4168208309658,5793.576819812024,Critical
330.5734788446883,583.5115477042054,68.4463974240326,38.845780376173416,81.02171540666197,0.8675740252288658,1.0571806780639172,25.53103145283024,16.774050675141112,-4.571385800472964,190.68566448359985,8015.346425796945,1,71.92587637817283,1506.834541709714,Normal
489.03948286293655,655.8968209761648,92.99410398909043,31.279003894909078,106.63518063897743,1.3747157248213553,4.841744801063626,22.18323387956459,40.537552962944076,43.06201279793061,134.96519380767316,6865.975167795018,1,215.58938496724076,3055.708154187073,Warning
582.9879880748327,892.7382157295444,47.378272791395446,16.938020741997217,151.16148283468146,1.414673281156239,5.757310833032062,20.85339834353821,77.38017094217999,50.11677442115666,101.28453941061262,3751.020396892162,1,438.53666769828135,4794.327665008165,Critical
267.82775831052174,597.4810412187638,68.64567756951917,46.27930184037673,101.01774964694827,0.8356817314848225,1.570671128031047,25.699649234649403,21.858537285565205,11.328647364375026,179.06147336072354,23059.976569913582,1,91.52895729822254,1668.3989694283384,Normal
493.6822475394913,733.6613398925656,90.86535434660759,30.644585425226413,112.57545251902579,1.2674893667743836,4.799294794290025,23.822665666880717,39.88706310929309,39.9824769784894,126.60696962561828,32712.367919715674,1,181.2808417327927,2837.9991965687923,Warning
567.4963865576275,873.1714701213107,57.016350356722924,11.318314368102158,153.20527103594003,1.42226139574279,7.526942105894545,18.20654191149805,55.456062035709024,51.969614623664214,119.89022139073577,31381.359204090728,1,592.3676083188423,5731.01425178796,Critical
388.90225206137757,501.580565408988,68.41775174780132,48.372864398488616,103.23439972818964,1.0227051572055719,1.6432253789397997,25.839937280980852,30.389858663838737,-1.583031314911448,175.6047160044668,15464.83891295817,1,96.29376437635736,984.8194648301605,Normal
431.48368247392034,741.5930063662449,87.88630553240256,30.812382214226123,108.08725430548405,1.2962280203709635,4.065178865103172,22.15547061046728,41.732085563878414,36.344146769389745,121.26749940945535,34653.62801745311,1,234.8001536457029,3714.811668781952,Warning
553.1032851192894,902.2254083335894,55.20455719779373,18.934581109117666,141.50516659925555,1.5647363656589075,6.046604799628986,21.718116576991303,75.76548519469323,54.65026910666513,84.97188893942179,25580.361632127548,0,401.2504525133093,4758.457169927601,Critical
407.4964020102509,594.3193101502554,65.96189287928175,50.6302896350283,100.6985221794373,1.1002007699061254,2.0990742618390312,27.47539803007839,18.728099735762882,0.6061285729249892,209.71344200921948,31867.448435725542,1,63.753418990404086,1676.6133515901133,Normal
488.29820634171324,717.7922901948559,92.13782454855325,33.99667445292173,117.48203088363675,1.3079562123829265,3.877489350776678,23.732458812718377,42.10724903636792,38.91482110201502,130.63714959376347,2798.3593774831857,1,218.93431645721537,3314.2739659201134,Warning
576.0986586077375,849.9223678868726,54.61098273618603,20.405764111050075,130.83557659976842,1.7514516461493752,6.486270879211897,20.96584364455618,69.32877123143471,54.97692615923843,110.0961248015529,24744.316143521068,0,535.9865731431693,4067.0648694715587,Critical
346.8812464281238,602.4917371481381,82.53531273523498,41.84163497431815,100.53143261680032,0.844252694782083,2.192904583469036,25.382465986995946,22.945745811207345,25.878291460079915,156.4909170083651,8794.54743790981,1,132.78293662682125,1940.0730730921487,Normal
484.11476328852973,754.092266670065,90.42724443347596,27.517990589069527,111.91391987007839,1.2363195433602852,4.8169011226672565,23.750175384298363,43.0170283352728,39.62005803644133,138.9456667922363,5790.623407504767,1,279.6590714428555,3258.833018326699,Warning
599.4890506065042,802.7165275731261,57.44247817888303,23.981774237254186,144.77966142562232,1.678660329550757,7.767498143531887,20.828954537253594,58.81347607285653,50.76288360166813,104.26860185531424,14844.57349558351,0,376.0617415129524,5680.8792639608455,Critical
404.8166537034712,474.56215636914675,69.71812069190162,38.3104102073458,84.65802198735301,1.1349963156009968,1.1642928253098779,25.934332792136924,19.547912417542253,17.35524772074164,181.72362682241038,26304.48816267182,1,44.94856742385837,2075.579777428985,Normal
480.3721531730139,667.1400950083531,89.14504584203628,33.63518140612957,123.4592046359697,1.2931400244637625,3.961673956178147,24.755364174817903,46.74136448273134,35.32846670243438,138.25498925758257,9063.81227512174,1,278.197432195563,2748.269976141961,Warning
524.4042908320573,846.7209756699136,55.60991415092175,14.163807589441273,132.7034024928384,1.4850723137364905,6.545521047220438,21.902165262731025,66.47472470042533,50.57305368890048,114.42528071562936,18727.440162678053,1,475.54875258281066,5190.770034640087,Critical
261.40300115603264,599.9920940798356,69.19811186191171,52.96108578881427,85.12849101205018,0.8762750882654666,0.5730993356961898,26.41620083533,26.29682266525233,-7.043111225724143,225.30803783645115,16411.82038143294,1,99.14634578568861,1381.5254938764563,Normal
460.0763060875326,733.9460496962326,86.55240245930713,26.81928130495271,122.23571242027035,1.3892230924267264,3.746618632559506,22.81223401943066,47.87999086478031,39.087341710980965,120.5077271132069,5887.264609133567,1,301.7152789040576,3488.385912865227,Warning
523.5224790254529,833.2958242899424,44.62149593176143,20.078391153980924,125.68986882140274,1.4416434327938294,7.399748256119568,18.714178648217334,71.31865269629687,47.381827810467264,83.97765571037381,8511.026684980892,1,500.79935054424493,5613.700297925172,Critical
413.65038415432866,638.8819451154548,67.82163697555427,43.127846165470444,88.09975152767,0.8347700059801397,1.766481549821921,27.207713839588006,31.96256190933767,-4.475039965178118,236.40884834628233,22859.46916288461,1,129.6708429735466,2321.2480070806077,Normal
482.4761271043251,700.3798785724753,93.2510733142266,28.630592121950905,105.68456221641058,1.3661309013130498,3.690384289762551,24.32150356960402,42.25515789331891,43.610680199747215,124.39021050161918,34121.88064936101,1,312.55899171396527,2671.3568888805953,Warning
593.5509605956529,947.8050968362602,49.421309053876286,12.731607082323748,141.96724285026212,1.6049830623527686,7.225060832685997,20.795383412643616,65.06375108992451,47.18023107494086,105.80216671077318,14759.637709364863,1,481.42254557567145,4343.358571696607,Critical
296.2922455082927,453.67813530949337,83.28597613120998,37.35502165780282,94.41291188785634,0.9096220882748824,1.6083560050315868,26.95426116505559,31.594836074144034,-0.7110427707728562,141.20954115243285,5654.111422339447,1,163.00316911417787,2247.7801551250304,Normal
479.74131021703084,740.077529065048,91.65036674546255,26.753712786234495,123.28823891849919,1.2837541049784145,3.766277056498995,23.55675311584851,35.939319335501104,36.66283368756079,134.76067232852742,3356.5540434168634,1,282.535858609286,2868.0236645219816,Warning
570.6084298254569,843.304060515605,47.11345432929898,20.785688577763683,135.39926004681112,1.626561856118759,6.428151206597299,20.65468466145059,78.42074348311895,52.3257209721025,88.59761514363026,1091.4097271449634,1,390.50346947289614,5683.0593206200865,Critical
393.88933438347476,641.0472625446957,68.09344281766472,47.46665101809981,91.85593271750923,0.9377534928176933,1.2030803222684376,26.238380651820258,29.098510993779062,16.922872622066958,190.56496640372444,3581.735952567151,1,23.220108493422703,504.67878125155653,Normal
516.7699388207086,650.7880727837577,86.03093746013745,28.14596556809411,121.14860503633523,1.3924197571528234,4.580027117583712,24.071680697336923,45.42601334827139,35.867052118621835,139.1634158600786,26664.53828112601,1,288.6213955068245,3638.553768308275,Warning
614.133432805508,895.584736968423,59.61153600359977,23.550457189540374,147.6332721691007,1.67727008458277,5.15478741997613,20.679669858200157,56.10413594275251,50.88263756969931,119.9741399826334,19453.230350301288,1,578.8720743970105,4067.891957171598,Critical
368.5614454319628,509.4698014745102,83.48792390753061,54.42116490330736,103.60666222783584,0.9896856866629855,2.2240853019786266,27.53364819560521,21.382009464865114,27.301196336780478,144.0708398187042,21273.175868389804,1,49.10150233890952,741.1337715545576,Normal
427.6953201629209,754.4433163817209,88.39874963768067,32.24766771528761,106.30712681597885,1.263058067566122,4.078982584750674,24.37216949451689,41.3750500586414,41.25891376437009,137.71955496472373,21747.279992289506,1,219.60311070811775,2536.601172334807,Warning
633.1128536071209,803.1904116275581,57.49403345368399,17.934057010408182,157.86736944795138,1.7195132943094662,7.993802331600012,19.40284726180684,74.17970722327817,49.019309136092424,99.19502481215636,21962.691212642952,1,417.92174276725103,4796.5747679512715,Critical
265.58888696894314,517.2740927656844,75.45038383269046,49.645436143692905,80.08365905107448,0.986924306615061,1.0940057529097644,27.558465465075706,29.31106630468484,16.50988405119027,170.4992210266451,31951.529469956167,1,17.66711512745494,718.9351973582303,Normal
459.1630140540356,668.6656335945285,94.56415697559424,32.979893221433834,110.17965303203627,1.317710845794649,4.964661030160164,24.65259693439451,47.01596892884396,44.0372396717527,139.78369819626718,26145.672389830033,1,191.04768961209197,3102.370354638231,Warning
628.917345586822,834.5853793707529,56.61285035501249,11.80508143052494,126.64308750017345,1.5536362445964997,5.110195812279841,21.8290810519333,75.65514239484915,53.00769687129875,105.19111691984612,7571.340806279373,0,581.9380707988032,5989.815645292871,Critical
279.56219236731283,529.2484037805317,80.16476951408183,48.92041236107585,83.84739765849638,1.126333249996247,0.9488811436733213,25.67145284446787,25.73948845786827,16.682297067876643,203.80948286215923,4110.552471523666,1,159.16834664716467,1031.2000851774121,Normal
432.9514921282804,783.3122119803465,94.55651498229753,33.621276172654504,121.19032149449757,1.3310483961278043,4.101714741218279,22.26096027973423,43.16906426141397,38.72688517012314,125.19507567520652,25457.99392225618,1,264.29887496339103,2621.5693238614717,Warning
548.6238162534755,902.4888145489394,41.522617189806006,22.76810371073153,142.3301284454891,1.5922346309306592,6.7772233539785525,21.298723863700598,63.69523019755483,51.780161525590636,102.62927855983165,9345.989455929746,1,480.31507804510375,5736.321608103094,Critical
291.6985404834069,481.4681319405052,68.20800210660144,41.68017757490476,85.96725078252544,1.1720361402038955,0.711668187657168,27.096972214118765,18.784430795700118,29.673670974665754,245.7446817003398,16825.980298179442,1,159.44215163878238,510.29034150942954,Normal
501.99469174081,684.2937742287386,94.08701309269368,25.011201114801096,116.12363470079514,1.3513271607569868,3.517376661395816,22.57939859376188,36.68196448935969,38.26433576503293,131.19688624617658,4496.613058918889,1,244.03821153775579,2513.6086069790877,Warning
626.4283246649794,819.2673077139787,45.66685896531163,10.276415781073261,140.12842743623793,1.7360486010964875,6.17645363433559,18.717989293695332,73.84247085126299,52.88806981870744,86.95013901230267,26979.89379893464,1,425.24089173670404,5416.3441772905635,Critical
261.44960224969117,566.4340920352547,71.91766113905913,47.41831035534954,81.14355084531282,1.1486147224609504,2.446977938354794,27.906633565857074,29.993036634858495,-4.146119194121561,223.4089515521925,1835.9551595992514,1,13.761003759929533,1147.2204382990826,Normal
468.86431904046657,765.561112671169,91.83295376606505,29.459027063767483,110.47253332563332,1.3994249000315422,3.8523626044719457,23.354161072989026,38.27247642383338,42.948095487499295,133.87364451562976,8116.551641212233,1,194.00477775469327,3520.7489531120696,Warning
605.0864578565476,840.9889290497314,59.0172712450082,12.265868376713502,140.13171803649107,1.7774463680670396,6.259181950778367,20.55410379065634,64.93985994906986,47.7421520234867,119.35910591839313,14326.690221026505,1,531.1056681535292,5491.674024061928,Critical
284.06105440328116,623.6245626981062,79.29848080404496,46.25500572686765,91.78831150256282,1.0172931223159833,0.8184914765585289,25.61110374782882,16.823289808123832,-3.0853882827499293,189.9062998065811,19032.049386760707,1,13.036521721314294,2093.595655728055,Normal
449.4167973343478,786.7754052439866,94.67511263613778,26.854588746766545,114.24194581531322,1.200246367033285,4.196654530244854,23.821919344788014,39.9507991120675,40.58412672583198,124.5108028488747,6048.478683197557,1,290.758309356385,2988.8881959281125,Warning
596.7343120551309,864.9870123457483,59.687028148058076,12.243709640013487,141.26095088225335,1.67218265054373,6.186635251639906,21.89879940748276,73.04719069817338,51.56983857564493,110.28237070444894,33342.702331355096,0,359.9047063370893,4961.013894515658,Critical
267.8381303310897,498.4090031725055,84.73325186534294,37.84991085803026,92.4722038362839,1.0472622937272476,1.904929941088208,26.67894605046074,15.195416948383674,4.690758870979636,196.94828077231824,3987.460970924334,1,69.60657830556073,566.4062175827331,Normal
427.8578497155021,709.5384914302394,86.3271575404306,30.67540848261558,118.78929938274531,1.3601173398218165,3.40030048848962,22.50244774677721,37.091356806688005,41.36430249543637,134.12951452973803,1589.7219964846504,1,339.1560818614273,2577.9569254772086,Warning
590.3685235891392,906.3590779176375,57.41938247492171,20.71130398198642,153.06048290744272,1.5357800770171224,7.444475341239537,18.3204593855387,77.37041640151318,50.47592376153736,112.69191079849975,15831.139958140506,0,360.1885265231182,4327.998961978995,Critical
324.56322680322154,594.9653119748117,76.86557296620357,48.005883717469075,91.98197321440718,1.0462968087768971,1.1580348756293244,26.410547778089995,29.885581311899113,29.232475053790452,187.70208673520278,2484.4963620502804,1,37.484332504956456,541.7222785830762,Normal
485.326301923733,699.8471938032664,90.42478635719368,29.932768467837995,106.63052979104853,1.2806522722247662,3.4411222498446463,23.25519936600296,39.07156560684486,43.40452406276933,123.48386673156507,33646.929026300706,1,250.70425224497995,3769.367938028574,Warning
601.7394263667728,910.3025447998629,55.3544777613356,17.572673228395267,144.01551831771508,1.60559834712349,6.764175134270237,18.11757778302603,64.88787924622538,51.06188713561171,103.90894261023458,27753.463311197105,0,419.2069493087629,5184.700657186724,Critical
405.10176875483745,492.13243780113334,77.45933167126965,47.63120440185041,98.32782556038202,0.852627074050904,1.9316499293641771,27.727097561996924,18.593662177404838,0.689449621574493,246.85346034458036,7153.216392122652,1,155.24546587282845,1484.5557128960695,Normal
444.7231074403177,780.6124851908767,89.45305255002665,30.148173539296902,112.18466738799532,1.3185901702869853,3.3270477451700455,23.173244609955283,54.38824644670575,37.58133432701128,133.13473329082584,11719.057215751973,1,311.4904313667221,2696.3104910775246,Warning
646.0767358602109,868.0684312075459,44.72100926692928,11.102451209950189,130.94152667806392,1.607909579422407,6.011009529293859,21.31553346353044,65.77218809154515,47.487142725876296,104.6857994641612,24737.202590990604,1,439.81268697906137,4758.717179844847,Critical
352.94148679963007,521.3464106080003,75.67023850599391,50.635806596900586,97.6346398528051,0.9785474586050342,2.228432355348338,26.67442074878159,25.79811679004425,-8.461550532737881,248.5362278392878,5181.007490007309,1,49.29225511269992,603.3936744830539,Normal
484.0002966836914,683.705176545902,86.80010437472724,25.885555842232414,107.06617914248031,1.3169341400885177,4.376415731733191,23.192136965393203,44.597941631841465,41.85967735982984,120.3475958037096,11648.00766892461,1,345.4266171719589,3370.1683445432022,Warning
553.0491953866741,878.2595069954319,46.85306976241831,17.983674832394485,129.40095291323271,1.453085861527711,5.430627086118179,21.759279167707366,73.32247295853355,46.62381894662321,87.53396335062406,25579.031620480673,0,460.9375548261428,5736.28450875501,Critical
280.1154642060556,588.525190445233,81.76230579296221,53.892284389480466,97.08120070724115,0.998869905603371,1.7356944804024277,27.606714953436153,26.412194932776593,-8.632582313642342,242.40435650576757,24443.90953507308,1,125.00727558213191,931.3503047954343,Normal
485.8885470232657,709.0796608481238,91.51232977041492,26.065930303079906,118.15690609206072,1.3998827451541331,3.096424077721112,24.931522552663953,43.13815921445741,43.70753450337259,135.64770968116548,20062.06100404004,1,305.5363655727255,3817.773341952022,Warning
572.5382418146343,849.0549742344858,53.351867711271694,22.11768912911888,151.67997971718154,1.7191254595434537,6.306749944438799,21.271336864700086,58.005226384265214,50.444890979608495,80.23034641992486,11360.50404650946,1,502.4579513746736,5126.877854696918,Critical
314.6713497195756,559.6999443302954,76.92970949970844,45.91373776990947,91.11048631878003,0.8058668228185055,1.674123415402302,25.505333155428158,27.85151937894379,24.170494756528967,195.04898400438157,19440.364609311102,1,171.7513551432185,2194.3347227451486,Normal
511.423651595147,772.064943247938,86.08918341846731,26.489918559701948,115.53247594537919,1.2492139317595996,3.9533909500823183,23.18309597145505,45.98828476860906,42.468757161358226,134.3098181419855,18482.577570744033,1,319.8068811988999,3146.29313730705,Warning
636.5728576792159,810.6920405082745,59.09320060066615,19.820396221470222,138.3026078128022,1.4788616506291508,6.437549688330799,18.778233292741206,59.15829019357855,51.17351757412974,100.9233889832714,23453.36121138296,0,550.7564744581658,5078.322553350509,Critical
302.9223088565206,572.0667566621837,79.32301348446387,40.45248001467068,90.33872753813378,0.8487544373347791,0.8622986990693606,27.04335356189495,18.62876695391254,13.632352265017708,217.99508878946762,4633.815385221291,1,106.4430773369136,1013.1255674027275,Normal
516.292687523758,722.5318470079887,93.05992549775158,30.50226542156262,105.86825065709638,1.3266302751188044,4.902806684413314,23.804835460438994,51.3837771885358,43.84206463348408,124.56159543897866,7815.546976833819,1,283.8667681046686,3116.542704710057,Warning
629.1819693726736,935.0034685097016,47.06842758605436,13.55305838461723,152.31839303353516,1.5099224142192544,7.467842955541036,19.69495301459505,71.68874748228676,45.95535313834668,104.95437298706292,15811.86875580302,1,388.24595020714065,4470.471169603969,Critical
397.774136190679,544.5783931266365,75.70716203685322,38.56891930455544,87.8067946512199,0.892098467371148,0.9123723290368528,26.91388237994791,20.137676952914298,18.44069687091883,146.43000755194092,5820.329379921463,1,56.67184318002131,1694.0938337913833,Normal
487.5841245087376,716.407545016929,89.45790914577229,32.24516851398618,105.31642183531164,1.2682180048948442,4.6374141142384655,23.809658230640117,41.744542655108404,44.05524792329674,135.45245454898765,9638.892929667303,1,289.6992723793719,3393.626092283435,Warning
572.1544288250677,855.0434118807201,46.87120949551408,19.2573367509347,140.48434777682343,1.7327452453005687,7.008807848401886,18.279726422837737,71.00420559570415,47.71147436500185,103.71247966613691,23804.617588620797,1,431.0834382788439,4666.003826116395,Critical
363.8127823836923,648.8278722442335,78.23678379698757,46.1556683474005,98.26626275598116,0.9860822449134873,0.6202846852015704,26.68689044763373,34.1525056901076,-2.1113675939053165,215.90053799027322,7831.74541440792,1,101.09070636042381,693.3528992934392,Normal
